date,open,close,high,low,volume
1981-01-26,0.11117394887475607,0.11074472963809967,0.11117394887475607,0.11074472963809967,24640000
1981-01-27,0.11074473807126071,0.10988631099462509,0.11074473807126071,0.10988631099462509,23699200
1981-01-28,0.10688185591850931,0.10645263642072678,0.10688185591850931,0.10645263642072678,28156800
1981-01-29,0.10301887878822934,0.10258965939283371,0.10301887878822934,0.10258965939283371,43904000
1981-01-30,0.09786747139519267,0.09700903296470642,0.09786747139519267,0.09700903296470642,46188800
1981-02-02,0.09185847699877044,0.09142926335334778,0.09185847699877044,0.09142926335334778,23766400
1981-02-03,0.09486297518014908,0.09486297518014908,0.09529218873390102,0.09486297518014908,19152000
1981-02-04,0.09829671680927277,0.09829671680927277,0.0987259246768664,0.09829671680927277,27865600
1981-02-05,0.09829671680927277,0.09829671680927277,0.09915514400650854,0.09829671680927277,7929600
1981-02-06,0.09872590750455856,0.09872590750455856,0.09915512675954263,0.09872590750455856,13865600
1981-02-09,0.09443374643989878,0.09357531368732452,0.09443374643989878,0.09357531368732452,16755200
1981-02-10,0.09357531368732452,0.09357531368732452,0.0940045329291232,0.09357531368732452,18345600
1981-02-11,0.0910000434516573,0.090570829808712,0.0910000434516573,0.090570829808712,13843200
1981-02-12,0.09014163118571882,0.08971164375543594,0.09014163118571882,0.08971164375543594,14560000
1981-02-13,0.08842395921590036,0.08756552636623383,0.08842395921590036,0.08756552636623383,11155200
1981-02-17,0.08971164375543594,0.08971164375543594,0.09014163118571882,0.08971164375543594,12275200
1981-02-18,0.09357531368732452,0.09357531368732452,0.09443374643989878,0.09357531368732452,19241600
1981-02-19,0.0884239661880306,0.08799474686384201,0.0884239661880306,0.08799474686384201,22310400
1981-02-20,0.08370261536040668,0.08327339589595795,0.08370261536040668,0.08327339589595795,24371200
1981-02-23,0.08456103503704071,0.08456103503704071,0.08499025446194748,0.08456103503704071,14112000
1981-02-24,0.08241490929423988,0.08155647665262222,0.08241490929423988,0.08155647665262222,16979200
1981-02-25,0.08670708537101746,0.08670708537101746,0.08713629889001713,0.08670708537101746,19488000
1981-02-26,0.08799474686384201,0.08799474686384201,0.0884239661880306,0.08799474686384201,10841600
1981-02-27,0.0910000428557396,0.0910000428557396,0.09185847586703352,0.0910000428557396,14761600
1981-03-02,0.09142926335334778,0.09142926335334778,0.09185847699877044,0.09142926335334778,11760000
1981-03-03,0.09057085113789573,0.09014163166284561,0.09057085113789573,0.09014163166284561,16172800
1981-03-04,0.08971159953511042,0.08928238600492477,0.08971159953511042,0.08928238600492477,13708800
1981-03-05,0.08928239224912475,0.08885317295789719,0.08928239224912475,0.08885317295789719,5376000
1981-03-06,0.08885317978119502,0.08799474686384201,0.08885317978119502,0.08799474686384201,11603200
1981-03-09,0.0815565145130462,0.08112730085849762,0.0815565145130462,0.08112730085849762,15321600
1981-03-10,0.07769280739668688,0.07726359367370605,0.07769280739668688,0.07726359367370605,28380800
1981-03-11,0.07511750569436408,0.07425907254219055,0.07511750569436408,0.07425907254219055,29859200
1981-03-12,0.07726359367370605,0.07726359367370605,0.07769280739668688,0.07726359367370605,59248000
1981-03-13,0.07683434388024585,0.0764051303267479,0.07683434388024585,0.0764051303267479,231302400
1981-03-16,0.07941043376922607,0.07941043376922607,0.08026886679844059,0.07941043376922607,37228800
1981-03-17,0.08327339589595795,0.08327339589595795,0.08413182909382938,0.08327339589595795,43747200
1981-03-18,0.0884239450097084,0.0884239450097084,0.08928237772145912,0.0884239450097084,36937600
1981-03-19,0.08799473992555523,0.08756552636623383,0.08799473992555523,0.08756552636623383,37811200
1981-03-20,0.0884239450097084,0.0884239450097084,0.08928237772145912,0.0884239450097084,14604800
1981-03-23,0.09185845404863358,0.09185845404863358,0.09271688685603087,0.09185845404863358,22019200
1981-03-24,0.09185847699877044,0.09142926335334778,0.09185847699877044,0.09142926335334778,28156800
1981-03-25,0.09057085065849704,0.08971164375543594,0.09057085065849704,0.08971164375543594,7056000
1981-03-26,0.0884239661880306,0.08799474686384201,0.0884239661880306,0.08799474686384201,12275200
1981-03-27,0.08541945425753313,0.0849902406334877,0.08541945425753313,0.0849902406334877,12252800
1981-03-30,0.0849902406334877,0.0849902406334877,0.08584867361260315,0.0849902406334877,9900800
1981-03-31,0.08499025511540127,0.08413182199001312,0.08499025511540127,0.08413182199001312,15993600
1981-04-01,0.08370261536040668,0.08327339589595795,0.08370261536040668,0.08327339589595795,34070400
1981-04-02,0.090570829808712,0.090570829808712,0.0910000434516573,0.090570829808712,31404800
1981-04-03,0.0910000428557396,0.0910000428557396,0.09142926222689896,0.0910000428557396,16486400
1981-04-06,0.08971159953511042,0.08928238600492477,0.08971159953511042,0.08928238600492477,22803200
1981-04-07,0.08885315850007237,0.0884239450097084,0.08885315850007237,0.0884239450097084,10684800
1981-04-08,0.09271690249443054,0.09271690249443054,0.09357533544661824,0.09271690249443054,21952000
1981-04-09,0.09443376213312149,0.09443376213312149,0.09486298144624881,0.09443376213312149,12499200
1981-04-10,0.09572138637304306,0.09572138637304306,0.09615059982973626,0.09572138637304306,33465600
1981-04-13,0.09572138637304306,0.09572138637304306,0.09615059982973626,0.09572138637304306,16060800
1981-04-14,0.09572138637304306,0.09572138637304306,0.09615059982973626,0.09572138637304306,6652800
1981-04-15,0.09142926222689896,0.0910000428557396,0.09142926222689896,0.0910000428557396,34048000
1981-04-16,0.08627788780499632,0.08584867417812347,0.08627788780499632,0.08584867417812347,23878400
1981-04-20,0.0884239450097084,0.0884239450097084,0.08885315850007237,0.0884239450097084,35347200
1981-04-21,0.09443376213312149,0.09443376213312149,0.09486298144624881,0.09443376213312149,28537600
1981-04-22,0.09786749631166458,0.09786749631166458,0.09829671563618433,0.09786749631166458,18995200
1981-04-23,0.1004428043961525,0.1004428043961525,0.100872023785034,0.1004428043961525,58016000
1981-04-24,0.10044278308392501,0.09958435595035553,0.10044278308392501,0.09958435595035553,35056000
1981-04-27,0.09915512675954263,0.09872590750455856,0.09915512675954263,0.09872590750455856,38528000
1981-04-28,0.09743825217994954,0.09700903296470642,0.09743825217994954,0.09700903296470642,32188800
1981-04-29,0.09615059982973626,0.09572138637304306,0.09615059982973626,0.09572138637304306,13641600
1981-04-30,0.0974382683634758,0.0974382683634758,0.09829670693654013,0.0974382683634758,12611200
1981-05-01,0.0974382683634758,0.0974382683634758,0.09829670693654013,0.0974382683634758,16553600
1981-05-04,0.09743825217994954,0.09700903296470642,0.09743825217994954,0.09700903296470642,14448000
1981-05-05,0.09700905758211642,0.09657984972000122,0.09700905758211642,0.09657984972000122,17539200
1981-05-06,0.09443380009363561,0.09400458633899689,0.09443380009363561,0.09400458633899689,18950400
1981-05-07,0.09529217332601547,0.09529217332601547,0.09572139254139017,0.09529217332601547,9363200
1981-05-08,0.09615064412355423,0.09615064412355423,0.09657986350899872,0.09615064412355423,7907200
1981-05-11,0.09443380009363561,0.09400458633899689,0.09443380009363561,0.09400458633899689,11939200
1981-05-12,0.09400458633899689,0.09400458633899689,0.09529223333393937,0.09400458633899689,4256000
1981-05-13,0.0940045329291232,0.09357531368732452,0.09486296568169744,0.09357531368732452,4905600
1981-05-14,0.09314614496448378,0.09228771179914474,0.09314614496448378,0.09228771179914474,4928000
1981-05-15,0.09443376213312149,0.09443376213312149,0.09572141434147945,0.09443376213312149,4905600
1981-05-18,0.09615064412355423,0.09615064412355423,0.09700907143239323,0.09615064412355423,4166400
1981-05-19,0.09486298144624881,0.09443376213312149,0.09486298144624881,0.09443376213312149,25424000
1981-05-20,0.0974382683634758,0.0974382683634758,0.09829670693654013,0.0974382683634758,13283200
1981-05-21,0.1030188649892807,0.1030188649892807,0.10344808432718416,0.1030188649892807,32211200
1981-05-22,0.10774023830890656,0.10774023830890656,0.10859867694478618,0.10774023830890656,31427200
1981-05-26,0.10774020317548622,0.10731099545955658,0.10774020317548622,0.10731099545955658,85344000
1981-05-27,0.11332006007432938,0.11332006007432938,0.11374927941127706,0.11332006007432938,149497600
1981-05-28,0.11332006007432938,0.11332006007432938,0.11374927941127706,0.11332006007432938,73987200
1981-05-29,0.11374929547309875,0.11374929547309875,0.11417928282802385,0.11374929547309875,59382400
1981-06-01,0.11374929547309875,0.11374929547309875,0.11417928282802385,0.11374929547309875,51251200
1981-06-02,0.1085987080497143,0.10816948860883713,0.1085987080497143,0.10816948860883713,40432000
1981-06-03,0.10816948860883713,0.10816948860883713,0.10902791602854003,0.10816948860883713,39446400
1981-06-04,0.11031553894281387,0.11031553894281387,0.11074474678387529,0.11031553894281387,56067200
1981-06-05,0.1090278946493663,0.10859868675470352,0.1090278946493663,0.10859868675470352,57680000
1981-06-08,0.1051649439402583,0.10473572462797165,0.1051649439402583,0.10473572462797165,93497600
1981-06-09,0.10688182711601257,0.10688182711601257,0.10731104649812914,0.10688182711601257,119593600
1981-06-10,0.10816948860883713,0.10816948860883713,0.10945713546941722,0.10816948860883713,25222400
1981-06-11,0.11289087682962418,0.11289087682962418,0.11332009630379723,0.11289087682962418,38976000
1981-06-12,0.11203241231737682,0.11160319298505783,0.11203241231737682,0.11160319298505783,25804800
1981-06-15,0.11160319929461542,0.11117397993803024,0.11160319929461542,0.11117397993803024,143763200
1981-06-16,0.10945709673899105,0.10902787744998932,0.10945709673899105,0.10902787744998932,37251200
1981-06-17,0.10774020317548622,0.10731099545955658,0.10774020317548622,0.10731099545955658,27574400
1981-06-18,0.10731104649812914,0.10688182711601257,0.1077402544181958,0.10688182711601257,23049600
1981-06-19,0.1043065213513008,0.10387731343507767,0.1043065213513008,0.10387731343507767,27507200
1981-06-22,0.10044279925398304,0.10001359134912491,0.10044279925398304,0.10001359134912491,10841600
1981-06-23,0.10173042118549347,0.10173042118549347,0.10258961610909645,0.10173042118549347,15030400
1981-06-24,0.10001357403797716,0.09915513545274734,0.10001357403797716,0.09915513545274734,23027200
1981-06-25,0.10130120068788528,0.10130120068788528,0.10173041989675095,0.10130120068788528,24259200
1981-06-26,0.10087201862089065,0.10001359134912491,0.10087201862089065,0.10001359134912491,23788800
1981-06-29,0.09743827690627997,0.09657984972000122,0.09743827690627997,0.09657984972000122,10595200
1981-06-30,0.08971159953511042,0.08928238600492477,0.08971159953511042,0.08928238600492477,35907200
1981-07-01,0.08885315850007237,0.0884239450097084,0.08885315850007237,0.0884239450097084,170464000
1981-07-02,0.0884239450097084,0.0884239450097084,0.08885315850007237,0.0884239450097084,30284800
1981-07-06,0.08627787160291973,0.0854194387793541,0.08627787160291973,0.0854194387793541,16531200
1981-07-07,0.08627790212631226,0.08627790212631226,0.08713633525357434,0.08627790212631226,15836800
1981-07-08,0.08971164375543594,0.08971164375543594,0.09014163118571882,0.08971164375543594,16620800
1981-07-09,0.08327335165081799,0.08284413814544678,0.08327335165081799,0.08284413814544678,32883200
1981-07-10,0.07683434388024585,0.0764051303267479,0.07683434388024585,0.0764051303267479,55171200
1981-07-13,0.07812276482582092,0.07812276482582092,0.07855198411509974,0.07812276482582092,45740800
1981-07-14,0.08155647665262222,0.08155647665262222,0.08241490929423988,0.08155647665262222,19779200
1981-07-15,0.08370255678892136,0.08370255678892136,0.08413177022199876,0.08370255678892136,10953600
1981-07-16,0.08584867417812347,0.08584867417812347,0.08670710716289377,0.08584867417812347,15232000
1981-07-17,0.08885317295789719,0.08885317295789719,0.08928239224912475,0.08885317295789719,19824000
1981-07-20,0.08327335165081799,0.08284413814544678,0.08327335165081799,0.08284413814544678,23654400
1981-07-21,0.08284415934581467,0.08241493999958038,0.08284415934581467,0.08241493999958038,31942400
1981-07-22,0.07855197591385892,0.07769276946783066,0.07855197591385892,0.07769276946783066,22668800
1981-07-23,0.07983963191509247,0.07983963191509247,0.08026885121186654,0.07983963191509247,34451200
1981-07-24,0.08241493999958038,0.08241493999958038,0.08284415934581467,0.08241493999958038,28851200
1981-07-27,0.08584867417812347,0.08584867417812347,0.08627788780499632,0.08584867417812347,17337600
1981-07-28,0.08327335165081799,0.08284413814544678,0.08327335165081799,0.08284413814544678,22848000
1981-07-29,0.08198569583894222,0.08155647665262222,0.08198569583894222,0.08155647665262222,15500800
1981-07-30,0.08456103503704071,0.08456103503704071,0.08541946815582874,0.08456103503704071,9900800
1981-07-31,0.08584867417812347,0.08584867417812347,0.08627788780499632,0.08584867417812347,10953600
1981-08-03,0.08584867361260315,0.0849902406334877,0.08584867361260315,0.0849902406334877,12432000
1981-08-04,0.08627790212631226,0.08627790212631226,0.08670712155545608,0.08627790212631226,31673600
1981-08-05,0.08885317295789719,0.08885317295789719,0.08928239224912475,0.08885317295789719,17494400
1981-08-06,0.08713629889001713,0.08670708537101746,0.08713629889001713,0.08670708537101746,10528000
1981-08-07,0.08670708537101746,0.08670708537101746,0.08713629889001713,0.08670708537101746,9206400
1981-08-10,0.08670708537101746,0.08670708537101746,0.08670708537101746,0.08670708537101746,0
1981-08-11,0.08499025511540127,0.08413182199001312,0.08499025511540127,0.08413182199001312,71456000
1981-08-12,0.08284415934581467,0.08241493999958038,0.08284415934581467,0.08241493999958038,26275200
1981-08-13,0.08026885121186654,0.07983963191509247,0.08026885121186654,0.07983963191509247,27484800
1981-08-14,0.07941040312016365,0.07855197042226791,0.07941040312016365,0.07855197042226791,24192000
1981-08-17,0.0768343426534529,0.07597590982913971,0.0768343426534529,0.07597590982913971,18905600
1981-08-18,0.07511750569436408,0.07425907254219055,0.07511750569436408,0.07425907254219055,17001600
1981-08-19,0.07425904953198913,0.07340061664581299,0.07425904953198913,0.07340061664581299,20675200
1981-08-20,0.07425907254219055,0.07425907254219055,0.07468829198379018,0.07425907254219055,17113600
1981-08-21,0.0699668967829832,0.06910846382379532,0.0699668967829832,0.06910846382379532,41910400
1981-08-24,0.06524475555803336,0.06481553614139557,0.06524475555803336,0.06481553614139557,23072000
1981-08-25,0.06653318554162979,0.06653318554162979,0.06696239928857496,0.06653318554162979,40700800
1981-08-26,0.06567395533253859,0.06524474173784256,0.06567395533253859,0.06524474173784256,33600000
1981-08-27,0.06567396223545074,0.06567396223545074,0.06610394956360795,0.06567396223545074,25916800
1981-08-28,0.06910846382379532,0.06910846382379532,0.06953767743787703,0.06910846382379532,38035200
1981-08-31,0.06910846382379532,0.06910846382379532,0.06953767743787703,0.06910846382379532,40947200
1981-09-01,0.07340061664581299,0.07340061664581299,0.07382983595441303,0.07340061664581299,37027200
1981-09-02,0.07468829303979874,0.07468829303979874,0.07511750675644123,0.07468829303979874,19376000
1981-09-03,0.07168376388644651,0.07082533091306686,0.07168376388644651,0.07082533091306686,37475200
1981-09-04,0.0703961034898179,0.0699668899178505,0.0703961034898179,0.0699668899178505,15254400
1981-09-08,0.06825001412019197,0.06782079488039017,0.06825001412019197,0.06782079488039017,25446400
1981-09-09,0.06782079488039017,0.06782079488039017,0.06825001412019197,0.06782079488039017,30531200
1981-09-10,0.06825002282857895,0.06825002282857895,0.06867923639212337,0.06825002282857895,34809600
1981-09-11,0.06782082533721405,0.06739161163568497,0.06782082533721405,0.06739161163568497,17539200
1981-09-14,0.06567395533253859,0.06524474173784256,0.06567395533253859,0.06524474173784256,27686400
1981-09-15,0.06395710323667017,0.06352788954973221,0.06395710323667017,0.06352788954973221,19510400
1981-09-16,0.06266943991105156,0.06224022060632706,0.06266943991105156,0.062240220606327064,19353600
1981-09-17,0.06095259532258654,0.0605233758687973,0.06095259532258654,0.0605233758687973,19376000
1981-09-18,0.06095258519053459,0.06095258519053459,0.06138179884195042,0.06095258519053459,26320000
1981-09-21,0.061381783336400986,0.061381783336400986,0.06181100261041741,0.061381783336400986,49033600
1981-09-22,0.058377273895493235,0.05794806033372879,0.058377273895493235,0.05794806033372879,47420800
1981-09-23,0.05751882399040771,0.05666039139032364,0.05751882399040771,0.05666039139032364,28201600
1981-09-24,0.056660429318039836,0.056231215596199036,0.056660429318039836,0.05623121559619903,18300800
1981-09-25,0.049792181073847634,0.04893374815583229,0.049792181073847634,0.04893374815583229,34608000
1981-09-28,0.04936295375227928,0.04936295375227928,0.049792173007263345,0.04936295375227928,91728000
1981-09-29,0.051938243210315704,0.051938243210315704,0.05236746239192512,0.051938243210315704,94684800
1981-09-30,0.05236747860908508,0.05236747860908508,0.05279669219259109,0.05236747860908508,49996800
1981-10-01,0.05236747860908508,0.05236747860908508,0.05279669219259109,0.05236747860908508,61129600
1981-10-02,0.05666039139032364,0.05666039139032364,0.0570896105558767,0.05666039139032364,45046400
1981-10-05,0.05837727338075638,0.05837727338075638,0.05923570622773987,0.05837727338075638,43097600
1981-10-06,0.058377273895493235,0.05794806033372879,0.058377273895493235,0.05794806033372879,28358400
1981-10-07,0.061381783336400986,0.061381783336400986,0.06224021615341033,0.061381783336400986,38841600
1981-10-08,0.06352788954973221,0.06352788954973221,0.06395710323667017,0.06352788954973221,31091200
1981-10-09,0.063957080245018,0.063957080245018,0.06481551304132509,0.063957080245018,54521600
1981-10-12,0.06610393524169922,0.06610393524169922,0.06653315451954063,0.06610393524169922,27350400
1981-10-13,0.06610393524169922,0.06610393524169922,0.0669623680663585,0.06610393524169922,44195200
1981-10-14,0.06266943991105156,0.06224022060632706,0.06266943991105156,0.062240220606327064,30979200
1981-10-15,0.06352788954973221,0.06352788954973221,0.06395710323667017,0.06352788954973221,29433600
1981-10-16,0.0630986396825887,0.06266942620277405,0.0630986396825887,0.06266942620277405,36467200
1981-10-19,0.063957080245018,0.063957080245018,0.06438629950868323,0.063957080245018,20585600
1981-10-20,0.06739161163568497,0.06739161163568497,0.06782082533721405,0.06739161163568497,35728000
1981-10-21,0.06739161163568497,0.06739161163568497,0.06782082533721405,0.06739161163568497,76899200
1981-10-22,0.06739157307211584,0.0669623538851738,0.06739157307211584,0.0669623538851738,32278400
1981-10-23,0.06567395533253859,0.06524474173784256,0.06567395533253859,0.06524474173784256,27910400
1981-10-26,0.06524474173784256,0.06524474173784256,0.06567395533253859,0.06524474173784256,27283200
1981-10-27,0.06653318554162979,0.06653318554162979,0.06739161876654635,0.06653318554162979,85590400
1981-10-28,0.06867924332618713,0.06867924332618713,0.06910846266409061,0.06867924332618713,44172800
1981-10-29,0.06825001412019197,0.06782079488039017,0.06825001412019197,0.06782079488039017,30486400
1981-10-30,0.06867924332618713,0.06867924332618713,0.06910846266409061,0.06867924332618713,52729600
1981-11-02,0.06867924332618713,0.06867924332618713,0.06910846266409061,0.06867924332618713,36915200
1981-11-03,0.06825001412019197,0.06782079488039017,0.06825001412019197,0.06782079488039017,28380800
1981-11-04,0.06653315451954063,0.06610393524169922,0.06653315451954063,0.06610393524169922,23811200
1981-11-05,0.06181100261041741,0.061381783336400986,0.06181100261041741,0.061381783336400986,23363200
1981-11-06,0.06181100010871887,0.06181100010871887,0.06224021363434008,0.06181100010871887,24595200
1981-11-09,0.06266942620277405,0.06266942620277405,0.0630986396825887,0.06266942620277405,20384000
1981-11-10,0.06309865415096283,0.06309865415096283,0.06352787346021914,0.06309865415096283,16755200
1981-11-11,0.06481553614139557,0.06481553614139557,0.06524475555803336,0.06481553614139557,27440000
1981-11-12,0.0669623538851738,0.0669623538851738,0.06739157307211584,0.0669623538851738,39916800
1981-11-13,0.06266943991105156,0.06224022060632706,0.06266943991105156,0.062240220606327064,21011200
1981-11-16,0.06181100261041741,0.061381783336400986,0.06181100261041741,0.061381783336400986,22556800
1981-11-17,0.06266942620277405,0.06266942620277405,0.0630986396825887,0.06266942620277405,35414400
1981-11-18,0.06481553614139557,0.06481553614139557,0.06524475555803336,0.06481553614139557,29142400
1981-11-19,0.06481553614139557,0.06481553614139557,0.06524475555803336,0.06481553614139557,40006400
1981-11-20,0.06524474173784256,0.06524474173784256,0.06567395533253859,0.06524474173784256,38102400
1981-11-23,0.06309865348475216,0.06224022060632706,0.06309865348475216,0.062240220606327064,22960000
1981-11-24,0.06224021363434008,0.06181100010871887,0.06224021363434008,0.06181100010871887,22153600
1981-11-25,0.06309865415096283,0.06309865415096283,0.06352787346021914,0.06309865415096283,52550400
1981-11-27,0.06481553614139557,0.06481553614139557,0.06524475555803336,0.06481553614139557,37251200
1981-11-30,0.06438629950868323,0.063957080245018,0.06438629950868323,0.063957080245018,23968000
1981-12-01,0.063957080245018,0.063957080245018,0.06438629950868323,0.063957080245018,23385600
1981-12-02,0.0643862932920456,0.0643862932920456,0.06481550678324595,0.0643862932920456,37564800
1981-12-03,0.06395710323667017,0.06352788954973221,0.06395710323667017,0.06352788954973221,20428800
1981-12-04,0.06524474173784256,0.06524474173784256,0.06567395533253859,0.06524474173784256,137155200
1981-12-07,0.06567396223545074,0.06567396223545074,0.06610394956360795,0.06567396223545074,59292800
1981-12-08,0.06524472600546911,0.0643862932920456,0.06524472600546911,0.0643862932920456,50624000
1981-12-09,0.06481553614139557,0.06481553614139557,0.06524475555803336,0.06481553614139557,34272000
1981-12-10,0.06481553614139557,0.06481553614139557,0.06524475555803336,0.06481553614139557,37408000
1981-12-11,0.06481550678324595,0.0643862932920456,0.06524472600546911,0.0643862932920456,76092800
1981-12-14,0.06309865348475216,0.06224022060632706,0.06309865348475216,0.062240220606327064,25244800
1981-12-15,0.063957080245018,0.063957080245018,0.06438629950868323,0.063957080245018,31315200
1981-12-16,0.0669623538851738,0.0669623538851738,0.06739157307211584,0.0669623538851738,65452800
1981-12-17,0.07254216820001602,0.07254216820001602,0.07297138741655254,0.07254216820001602,51452800
1981-12-18,0.07855197042226791,0.07855197042226791,0.07898118390570442,0.07855197042226791,71724800
1981-12-21,0.07554672553066848,0.07511750608682632,0.07554672553066848,0.07511750608682632,56403200
1981-12-22,0.0764051303267479,0.0764051303267479,0.07683434388024585,0.0764051303267479,53827200
1981-12-23,0.07511750675644123,0.07468829303979874,0.07511750675644123,0.07468829303979874,28896000
1981-12-24,0.07511750608682632,0.07511750608682632,0.07554672553066848,0.07511750608682632,28918400
1981-12-28,0.07254218416709587,0.07168375700712204,0.07254218416709587,0.07168375700712204,36579200
1981-12-29,0.0729713961482048,0.0729713961482048,0.07382982895297394,0.0729713961482048,24236800
1981-12-30,0.07597590982913971,0.07597590982913971,0.07640512910680808,0.07597590982913971,32188800
1981-12-31,0.07597590982913971,0.07597590982913971,0.07640512910680808,0.07597590982913971,54656000
1982-01-04,0.0759759403032378,0.07554672658443451,0.0759759403032378,0.07554672658443451,71254400
1982-01-05,0.07254218416709587,0.07168375700712204,0.07254218416709587,0.07168375700712204,35840000
1982-01-06,0.07125454453424442,0.07082533091306686,0.07125454453424442,0.07082533091306686,66080000
1982-01-07,0.06610394261550033,0.06524474173784256,0.06610394261550033,0.06524474173784256,70044800
1982-01-08,0.06825002282857895,0.06825002282857895,0.06867923639212337,0.06825002282857895,56604800
1982-01-11,0.06438629950868323,0.063957080245018,0.06438629950868323,0.063957080245018,33331200
1982-01-12,0.06224021363434008,0.06181100010871887,0.06224021363434008,0.06181100010871887,59920000
1982-01-13,0.06181100261041741,0.061381783336400986,0.06181100261041741,0.061381783336400986,41753600
1982-01-14,0.0643862932920456,0.0643862932920456,0.06481550678324595,0.0643862932920456,25715200
1982-01-15,0.06867924332618713,0.06867924332618713,0.06953767627096973,0.06867924332618713,46704000
1982-01-18,0.0699668899178505,0.0699668899178505,0.07082532279280919,0.0699668899178505,28000000
1982-01-19,0.06910845568669155,0.06825002282857895,0.06910845568669155,0.06825002282857895,55507200
1982-01-20,0.06953766942024231,0.06953766942024231,0.06996688871585986,0.06953766942024231,25827200
1982-01-21,0.07082533091306686,0.07082533091306686,0.07125454453424442,0.07082533091306686,33331200
1982-01-22,0.07125456631183624,0.07125456631183624,0.07168378579522104,0.07125456631183624,24259200
1982-01-25,0.06953767743787703,0.06910846382379532,0.06953767743787703,0.06910846382379532,44710400
1982-01-26,0.06739161876654635,0.06653318554162979,0.06739161876654635,0.06653318554162979,21212800
1982-01-27,0.0669623538851738,0.0669623538851738,0.06782078652803553,0.0669623538851738,31360000
1982-01-28,0.06910846382379532,0.06910846382379532,0.06953767743787703,0.06910846382379532,39603200
1982-01-29,0.0699668899178505,0.0699668899178505,0.0703961034898179,0.0699668899178505,53155200
1982-02-01,0.0699668967829832,0.06910846382379532,0.0699668967829832,0.06910846382379532,38528000
1982-02-02,0.06953766942024231,0.06953766942024231,0.07039610228045362,0.06953766942024231,54275200
1982-02-03,0.06953766942024231,0.06953766942024231,0.06996688871585986,0.06953766942024231,31472000
1982-02-04,0.06825001412019197,0.06782079488039017,0.06825001412019197,0.06782079488039017,22041600
1982-02-05,0.06782079488039017,0.06782079488039017,0.06825001412019197,0.06782079488039017,40297600
1982-02-08,0.06395710323667017,0.06352788954973221,0.06395710323667017,0.06352788954973221,31696000
1982-02-09,0.06352788954973221,0.06352788954973221,0.06395710323667017,0.06352788954973221,57904000
1982-02-10,0.0643862932920456,0.0643862932920456,0.06481550678324595,0.0643862932920456,38796800
1982-02-11,0.06395710323667017,0.06352788954973221,0.06395710323667017,0.06352788954973221,24528000
1982-02-12,0.0643862932920456,0.0643862932920456,0.06481550678324595,0.0643862932920456,19644800
1982-02-16,0.06352787346021914,0.06309865415096283,0.06352787346021914,0.06309865415096283,34316800
