ensemble_name,model_name,drift_name,feature_selector_name,learning_threshold,iteration,accuracy,drifts_detected,model_args,ticker,base_models_count
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,2,0.523,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,2,0.529,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,3,0.541,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,3,0.528,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,3,0.531,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,4,0.54,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,4,0.527,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,4,0.53,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,0,0.532,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,0,0.52,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,0,0.533,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,1,0.541,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,1,0.543,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,1,0.541,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,2,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,2,0.509,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,2,0.537,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,3,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,3,0.539,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,3,0.525,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,4,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,4,0.495,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,4,0.539,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,0,0.497,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,0,0.511,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,0,0.522,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,1,0.532,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,1,0.533,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,1,0.531,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,2,0.53,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,2,0.519,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,2,0.53,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,3,0.529,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,3,0.517,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,3,0.522,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,4,0.53,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,4,0.523,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,4,0.531,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,0,0.5,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,0,0.534,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,0,0.525,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,1,0.535,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,1,0.508,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,1,0.542,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,2,0.541,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,2,0.541,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,2,0.525,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,3,0.534,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,3,0.52,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,3,0.508,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,4,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,4,0.539,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,4,0.529,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,0,0.532,2,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,0,0.504,2,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,0,0.516,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,1,0.527,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,1,0.512,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,1,0.528,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,2,0.494,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,2,0.518,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,2,0.5,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,3,0.53,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,3,0.494,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,3,0.531,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,4,0.506,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,4,0.52,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,4,0.511,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,0,0.537,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,0,0.531,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,0,0.538,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,1,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,1,0.49,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,1,0.53,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,2,0.534,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,2,0.534,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,2,0.518,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,3,0.492,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,3,0.516,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,3,0.536,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,4,0.509,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,4,0.51,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,4,0.52,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,0,0.501,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,0,0.532,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,0,0.518,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,1,0.501,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,1,0.509,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,1,0.505,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,2,0.524,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,2,0.51,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,2,0.531,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,3,0.521,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,3,0.518,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,3,0.516,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,4,0.529,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,4,0.523,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,4,0.526,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,0,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,0,0.535,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,0,0.527,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,1,0.523,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,1,0.522,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,1,0.519,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,2,0.536,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,2,0.538,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,2,0.542,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,3,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,3,0.532,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,3,0.536,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,4,0.531,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,4,0.54,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,4,0.541,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,0,0.544,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,0,0.512,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,0,0.506,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,1,0.52,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,1,0.516,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,1,0.512,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,2,0.507,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,2,0.536,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,2,0.527,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,3,0.536,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,3,0.541,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,3,0.526,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,4,0.525,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,4,0.529,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,4,0.544,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,0,0.528,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,0,0.505,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,0,0.543,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,1,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,1,0.534,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,1,0.537,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,2,0.516,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,2,0.51,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,2,0.52,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,3,0.542,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,3,0.543,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,3,0.542,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,4,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,4,0.533,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,4,0.53,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,0,0.543,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,0,0.524,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,0,0.514,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,1,0.534,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,1,0.511,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,1,0.521,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,2,0.527,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,2,0.527,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,2,0.527,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,3,0.512,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,3,0.509,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,3,0.526,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,4,0.523,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,4,0.519,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,4,0.524,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,0,0.536,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,0,0.52,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,0,0.533,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,1,0.536,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,1,0.508,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,1,0.542,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,2,0.538,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,2,0.517,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,2,0.492,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,3,0.535,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,3,0.496,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,3,0.506,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,4,0.535,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,4,0.528,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,tstat,500,4,0.531,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,0,0.503,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,0,0.519,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,0,0.495,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,1,0.529,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,1,0.508,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,1,0.52,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,2,0.513,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,2,0.511,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,2,0.481,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,3,0.518,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,3,0.505,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,3,0.509,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,4,0.515,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,4,0.507,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,tstat,500,4,0.524,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,0,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,0,0.539,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,0,0.529,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,1,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,1,0.544,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,1,0.535,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,2,0.531,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,2,0.512,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,2,0.542,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,3,0.54,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,3,0.541,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,3,0.511,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,4,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,4,0.54,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,tstat,500,4,0.535,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,0,0.514,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,0,0.501,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,0,0.528,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,1,0.527,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,1,0.519,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,1,0.506,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,2,0.516,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,2,0.523,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,2,0.524,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,3,0.512,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,3,0.523,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,3,0.533,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,4,0.533,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,4,0.512,3,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,tstat,500,4,0.524,3,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,0,0.541,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,0,0.535,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,0,0.543,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,1,0.541,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,1,0.543,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,1,0.537,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,2,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,2,0.543,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,2,0.524,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,3,0.538,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,3,0.546,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,3,0.539,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,4,0.504,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,4,0.489,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,adwin,selectkbest,500,4,0.54,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,0,0.515,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,0,0.519,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,0,0.535,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,1,0.496,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,1,0.515,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,1,0.513,2,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,2,0.531,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,2,0.528,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,2,0.515,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,3,0.527,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,3,0.535,2,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,3,0.535,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,4,0.537,1,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,4,0.541,1,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,kswin,selectkbest,500,4,0.531,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,0,0.527,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,0,0.499,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,0,0.534,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,1,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,1,0.534,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,1,0.519,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,2,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,2,0.542,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,2,0.514,1,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,3,0.525,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,3,0.517,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,3,0.526,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,4,0.543,0,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,4,0.539,0,{},^SPX,5
hoeffdingtreeclassifier,BaggingClassifier,pagehinkley,selectkbest,500,4,0.543,0,{},^SPX,8
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,0,0.522,3,{},^SPX,2
hoeffdingtreeclassifier,BaggingClassifier,bollingerband,selectkbest,500,0,0.51,3,{},^SPX,5
